start_time,away_team,away_team_score,home_team,home_team_score
2021-04-14 23:30:00+00:00,SAN ANTONIO SPURS,112,TORONTO RAPTORS,117
2021-04-15 00:00:00+00:00,ORLANDO MAGIC,115,CHICAGO BULLS,106
2021-04-15 00:00:00+00:00,LOS ANGELES CLIPPERS,100,DETROIT PISTONS,98
2021-04-15 00:00:00+00:00,NEW YORK KNICKS,116,NEW ORLEANS PELICANS,106
2021-04-15 01:00:00+00:00,INDIANA PACERS,132,HOUSTON ROCKETS,124
2021-04-15 01:00:00+00:00,GOLDEN STATE WARRIORS,147,OKLAHOMA CITY THUNDER,109
2021-04-15 01:30:00+00:00,DALLAS MAVERICKS,114,MEMPHIS GRIZZLIES,113
2021-04-15 02:00:00+00:00,MIAMI HEAT,106,DENVER NUGGETS,123
2021-04-15 02:00:00+00:00,WASHINGTON WIZARDS,123,SACRAMENTO KINGS,111
2021-04-15 23:30:00+00:00,MILWAUKEE BUCKS,120,ATLANTA HAWKS,109
2021-04-16 00:00:00+00:00,GOLDEN STATE WARRIORS,119,CLEVELAND CAVALIERS,101
2021-04-16 02:00:00+00:00,BOSTON CELTICS,121,LOS ANGELES LAKERS,113
2021-04-16 02:00:00+00:00,SACRAMENTO KINGS,114,PHOENIX SUNS,122
2021-04-16 19:00:00+00:00,INDIANA PACERS,111,UTAH JAZZ,119
2021-04-16 23:00:00+00:00,OKLAHOMA CITY THUNDER,104,DETROIT PISTONS,110
2021-04-16 23:00:00+00:00,LOS ANGELES CLIPPERS,103,PHILADELPHIA 76ERS,106
2021-04-16 23:00:00+00:00,NEW ORLEANS PELICANS,115,WASHINGTON WIZARDS,117
2021-04-16 23:30:00+00:00,CHARLOTTE HORNETS,115,BROOKLYN NETS,130
2021-04-16 23:30:00+00:00,ORLANDO MAGIC,102,TORONTO RAPTORS,113
2021-04-17 00:00:00+00:00,MEMPHIS GRIZZLIES,126,CHICAGO BULLS,115
2021-04-17 00:00:00+00:00,DENVER NUGGETS,128,HOUSTON ROCKETS,99
2021-04-17 00:00:00+00:00,MIAMI HEAT,111,MINNESOTA TIMBERWOLVES,119
2021-04-17 00:30:00+00:00,PORTLAND TRAIL BLAZERS,107,SAN ANTONIO SPURS,106
2021-04-17 01:30:00+00:00,NEW YORK KNICKS,117,DALLAS MAVERICKS,109
2021-04-17 20:30:00+00:00,UTAH JAZZ,115,LOS ANGELES LAKERS,127
2021-04-18 00:00:00+00:00,CLEVELAND CAVALIERS,96,CHICAGO BULLS,106
2021-04-18 00:00:00+00:00,DETROIT PISTONS,100,WASHINGTON WIZARDS,121
2021-04-18 00:30:00+00:00,GOLDEN STATE WARRIORS,114,BOSTON CELTICS,119
2021-04-18 01:00:00+00:00,MEMPHIS GRIZZLIES,128,MILWAUKEE BUCKS,115
2021-04-18 02:00:00+00:00,SAN ANTONIO SPURS,111,PHOENIX SUNS,85
2021-04-18 17:00:00+00:00,INDIANA PACERS,117,ATLANTA HAWKS,129
2021-04-18 17:00:00+00:00,NEW ORLEANS PELICANS,112,NEW YORK KNICKS,122
2021-04-18 19:30:00+00:00,BROOKLYN NETS,107,MIAMI HEAT,109
2021-04-18 23:00:00+00:00,PORTLAND TRAIL BLAZERS,101,CHARLOTTE HORNETS,109
2021-04-18 23:00:00+00:00,HOUSTON ROCKETS,114,ORLANDO MAGIC,110
2021-04-18 23:00:00+00:00,OKLAHOMA CITY THUNDER,106,TORONTO RAPTORS,112
2021-04-18 23:30:00+00:00,SACRAMENTO KINGS,121,DALLAS MAVERICKS,107
2021-04-19 02:00:00+00:00,MINNESOTA TIMBERWOLVES,105,LOS ANGELES CLIPPERS,124
2021-04-19 23:00:00+00:00,CLEVELAND CAVALIERS,105,DETROIT PISTONS,109
2021-04-19 23:30:00+00:00,CHICAGO BULLS,102,BOSTON CELTICS,96
2021-04-19 23:30:00+00:00,GOLDEN STATE WARRIORS,107,PHILADELPHIA 76ERS,96
2021-04-20 00:00:00+00:00,SAN ANTONIO SPURS,109,INDIANA PACERS,94
2021-04-20 00:00:00+00:00,HOUSTON ROCKETS,91,MIAMI HEAT,113
2021-04-20 00:00:00+00:00,PHOENIX SUNS,128,MILWAUKEE BUCKS,127
2021-04-20 00:00:00+00:00,OKLAHOMA CITY THUNDER,107,WASHINGTON WIZARDS,119
2021-04-20 01:00:00+00:00,MEMPHIS GRIZZLIES,137,DENVER NUGGETS,139
2021-04-20 02:00:00+00:00,UTAH JAZZ,111,LOS ANGELES LAKERS,97
2021-04-20 23:30:00+00:00,ORLANDO MAGIC,96,ATLANTA HAWKS,112
2021-04-20 23:30:00+00:00,BROOKLYN NETS,134,NEW ORLEANS PELICANS,129
2021-04-20 23:30:00+00:00,CHARLOTTE HORNETS,97,NEW YORK KNICKS,109
2021-04-21 02:00:00+00:00,LOS ANGELES CLIPPERS,113,PORTLAND TRAIL BLAZERS,112
2021-04-21 02:00:00+00:00,MINNESOTA TIMBERWOLVES,134,SACRAMENTO KINGS,120
2021-04-21 23:00:00+00:00,CHICAGO BULLS,105,CLEVELAND CAVALIERS,121
2021-04-21 23:00:00+00:00,OKLAHOMA CITY THUNDER,116,INDIANA PACERS,122
2021-04-21 23:00:00+00:00,PHOENIX SUNS,116,PHILADELPHIA 76ERS,113
2021-04-21 23:00:00+00:00,BROOKLYN NETS,103,TORONTO RAPTORS,114
2021-04-21 23:00:00+00:00,GOLDEN STATE WARRIORS,114,WASHINGTON WIZARDS,118
2021-04-22 00:00:00+00:00,UTAH JAZZ,112,HOUSTON ROCKETS,89
2021-04-22 00:00:00+00:00,ATLANTA HAWKS,127,NEW YORK KNICKS,137
2021-04-22 00:30:00+00:00,DETROIT PISTONS,117,DALLAS MAVERICKS,127
2021-04-22 00:30:00+00:00,MIAMI HEAT,107,SAN ANTONIO SPURS,87
2021-04-22 02:00:00+00:00,MEMPHIS GRIZZLIES,105,LOS ANGELES CLIPPERS,117
2021-04-22 02:00:00+00:00,DENVER NUGGETS,106,PORTLAND TRAIL BLAZERS,105
2021-04-22 02:00:00+00:00,MINNESOTA TIMBERWOLVES,125,SACRAMENTO KINGS,128
2021-04-22 23:00:00+00:00,PHOENIX SUNS,86,BOSTON CELTICS,99
2021-04-22 23:00:00+00:00,PHILADELPHIA 76ERS,117,MILWAUKEE BUCKS,124
2021-04-22 23:00:00+00:00,NEW ORLEANS PELICANS,135,ORLANDO MAGIC,100
2021-04-23 00:30:00+00:00,DETROIT PISTONS,91,SAN ANTONIO SPURS,106
2021-04-23 01:00:00+00:00,CHARLOTTE HORNETS,91,CHICAGO BULLS,108
2021-04-23 01:30:00+00:00,LOS ANGELES LAKERS,110,DALLAS MAVERICKS,115
2021-04-23 23:30:00+00:00,MIAMI HEAT,103,ATLANTA HAWKS,118
2021-04-23 23:30:00+00:00,BOSTON CELTICS,104,BROOKLYN NETS,109
2021-04-24 00:00:00+00:00,CLEVELAND CAVALIERS,102,CHARLOTTE HORNETS,108
2021-04-24 00:00:00+00:00,LOS ANGELES CLIPPERS,109,HOUSTON ROCKETS,104
2021-04-24 00:00:00+00:00,WASHINGTON WIZARDS,129,OKLAHOMA CITY THUNDER,109
2021-04-24 02:00:00+00:00,DENVER NUGGETS,97,GOLDEN STATE WARRIORS,118
2021-04-24 02:00:00+00:00,MEMPHIS GRIZZLIES,130,PORTLAND TRAIL BLAZERS,128
2021-04-24 17:00:00+00:00,TORONTO RAPTORS,103,NEW YORK KNICKS,120
2021-04-24 19:30:00+00:00,PHILADELPHIA 76ERS,94,MILWAUKEE BUCKS,132
2021-04-24 23:00:00+00:00,DETROIT PISTONS,109,INDIANA PACERS,115
2021-04-25 00:00:00+00:00,CHICAGO BULLS,101,MIAMI HEAT,106
2021-04-25 00:00:00+00:00,SAN ANTONIO SPURS,110,NEW ORLEANS PELICANS,108
2021-04-25 00:30:00+00:00,LOS ANGELES LAKERS,93,DALLAS MAVERICKS,108
2021-04-25 01:00:00+00:00,MINNESOTA TIMBERWOLVES,101,UTAH JAZZ,96
2021-04-25 02:00:00+00:00,HOUSTON ROCKETS,116,DENVER NUGGETS,129
2021-04-25 17:00:00+00:00,BOSTON CELTICS,104,CHARLOTTE HORNETS,125
2021-04-25 19:30:00+00:00,PHOENIX SUNS,119,BROOKLYN NETS,128
2021-04-25 20:00:00+00:00,MEMPHIS GRIZZLIES,120,PORTLAND TRAIL BLAZERS,113
2021-04-25 23:00:00+00:00,CLEVELAND CAVALIERS,110,WASHINGTON WIZARDS,119
2021-04-25 23:30:00+00:00,MILWAUKEE BUCKS,104,ATLANTA HAWKS,111
2021-04-26 00:00:00+00:00,INDIANA PACERS,131,ORLANDO MAGIC,112
2021-04-26 02:00:00+00:00,SACRAMENTO KINGS,113,GOLDEN STATE WARRIORS,117
2021-04-26 23:00:00+00:00,ATLANTA HAWKS,86,DETROIT PISTONS,100
2021-04-26 23:00:00+00:00,LOS ANGELES LAKERS,114,ORLANDO MAGIC,103
2021-04-26 23:00:00+00:00,OKLAHOMA CITY THUNDER,90,PHILADELPHIA 76ERS,121
2021-04-26 23:00:00+00:00,SAN ANTONIO SPURS,146,WASHINGTON WIZARDS,143
2021-04-26 23:30:00+00:00,PHOENIX SUNS,118,NEW YORK KNICKS,110
2021-04-26 23:30:00+00:00,CLEVELAND CAVALIERS,96,TORONTO RAPTORS,112
2021-04-27 00:00:00+00:00,CHICAGO BULLS,110,MIAMI HEAT,102
2021-04-27 00:00:00+00:00,UTAH JAZZ,104,MINNESOTA TIMBERWOLVES,105
2021-04-27 00:00:00+00:00,LOS ANGELES CLIPPERS,103,NEW ORLEANS PELICANS,120
2021-04-27 01:00:00+00:00,MEMPHIS GRIZZLIES,96,DENVER NUGGETS,120
2021-04-27 02:00:00+00:00,DALLAS MAVERICKS,106,SACRAMENTO KINGS,113
2021-04-27 23:00:00+00:00,OKLAHOMA CITY THUNDER,119,BOSTON CELTICS,115
2021-04-27 23:00:00+00:00,MILWAUKEE BUCKS,114,CHARLOTTE HORNETS,104
2021-04-27 23:00:00+00:00,PORTLAND TRAIL BLAZERS,133,INDIANA PACERS,112
2021-04-27 23:30:00+00:00,BROOKLYN NETS,116,TORONTO RAPTORS,103
2021-04-28 01:00:00+00:00,MINNESOTA TIMBERWOLVES,114,HOUSTON ROCKETS,107
2021-04-28 01:30:00+00:00,DALLAS MAVERICKS,133,GOLDEN STATE WARRIORS,103
2021-04-28 23:00:00+00:00,ORLANDO MAGIC,109,CLEVELAND CAVALIERS,104
2021-04-28 23:00:00+00:00,ATLANTA HAWKS,83,PHILADELPHIA 76ERS,127
2021-04-28 23:30:00+00:00,CHARLOTTE HORNETS,111,BOSTON CELTICS,120
2021-04-28 23:30:00+00:00,CHICAGO BULLS,94,NEW YORK KNICKS,113
2021-04-28 23:30:00+00:00,LOS ANGELES LAKERS,107,WASHINGTON WIZARDS,116
2021-04-29 00:00:00+00:00,SAN ANTONIO SPURS,111,MIAMI HEAT,116
2021-04-29 01:00:00+00:00,NEW ORLEANS PELICANS,112,DENVER NUGGETS,114
2021-04-29 01:00:00+00:00,PORTLAND TRAIL BLAZERS,130,MEMPHIS GRIZZLIES,109
2021-04-29 02:00:00+00:00,LOS ANGELES CLIPPERS,101,PHOENIX SUNS,109
2021-04-29 02:00:00+00:00,UTAH JAZZ,154,SACRAMENTO KINGS,105
2021-04-29 23:00:00+00:00,DALLAS MAVERICKS,115,DETROIT PISTONS,105
2021-04-29 23:00:00+00:00,BROOKLYN NETS,130,INDIANA PACERS,113
2021-04-30 00:00:00+00:00,MILWAUKEE BUCKS,136,HOUSTON ROCKETS,143
2021-04-30 00:00:00+00:00,GOLDEN STATE WARRIORS,114,MINNESOTA TIMBERWOLVES,126
2021-04-30 01:00:00+00:00,TORONTO RAPTORS,111,DENVER NUGGETS,121
2021-04-30 01:00:00+00:00,NEW ORLEANS PELICANS,109,OKLAHOMA CITY THUNDER,95
2021-04-30 23:00:00+00:00,ATLANTA HAWKS,104,PHILADELPHIA 76ERS,126
2021-04-30 23:30:00+00:00,SAN ANTONIO SPURS,140,BOSTON CELTICS,143
2021-04-30 23:30:00+00:00,WASHINGTON WIZARDS,122,CLEVELAND CAVALIERS,93
2021-05-01 00:00:00+00:00,PORTLAND TRAIL BLAZERS,128,BROOKLYN NETS,109
2021-05-01 00:00:00+00:00,ORLANDO MAGIC,75,MEMPHIS GRIZZLIES,92
2021-05-01 01:00:00+00:00,MILWAUKEE BUCKS,108,CHICAGO BULLS,98
2021-05-01 02:00:00+00:00,UTAH JAZZ,100,PHOENIX SUNS,121
2021-05-01 02:30:00+00:00,SACRAMENTO KINGS,110,LOS ANGELES LAKERS,106
2021-05-01 23:00:00+00:00,DETROIT PISTONS,94,CHARLOTTE HORNETS,107
2021-05-01 23:30:00+00:00,GOLDEN STATE WARRIORS,113,HOUSTON ROCKETS,87
2021-05-02 00:00:00+00:00,CHICAGO BULLS,97,ATLANTA HAWKS,108
2021-05-02 00:00:00+00:00,MIAMI HEAT,124,CLEVELAND CAVALIERS,107
2021-05-02 00:00:00+00:00,NEW ORLEANS PELICANS,140,MINNESOTA TIMBERWOLVES,136
2021-05-02 00:00:00+00:00,INDIANA PACERS,152,OKLAHOMA CITY THUNDER,95
2021-05-02 00:00:00+00:00,MEMPHIS GRIZZLIES,111,ORLANDO MAGIC,112
2021-05-02 01:00:00+00:00,WASHINGTON WIZARDS,124,DALLAS MAVERICKS,125
2021-05-02 02:00:00+00:00,DENVER NUGGETS,110,LOS ANGELES CLIPPERS,104
2021-05-02 02:00:00+00:00,TORONTO RAPTORS,102,UTAH JAZZ,106
2021-05-02 19:30:00+00:00,BROOKLYN NETS,114,MILWAUKEE BUCKS,117
2021-05-02 23:30:00+00:00,PORTLAND TRAIL BLAZERS,129,BOSTON CELTICS,119
2021-05-03 00:00:00+00:00,MIAMI HEAT,121,CHARLOTTE HORNETS,111
2021-05-03 00:00:00+00:00,SACRAMENTO KINGS,111,DALLAS MAVERICKS,99
2021-05-03 00:00:00+00:00,NEW YORK KNICKS,122,HOUSTON ROCKETS,97
2021-05-03 00:00:00+00:00,PHOENIX SUNS,123,OKLAHOMA CITY THUNDER,120
2021-05-03 00:00:00+00:00,PHILADELPHIA 76ERS,113,SAN ANTONIO SPURS,111
2021-05-03 02:00:00+00:00,TORONTO RAPTORS,121,LOS ANGELES LAKERS,114
2021-05-03 23:00:00+00:00,ORLANDO MAGIC,119,DETROIT PISTONS,112
2021-05-03 23:00:00+00:00,INDIANA PACERS,141,WASHINGTON WIZARDS,154
2021-05-03 23:30:00+00:00,GOLDEN STATE WARRIORS,123,NEW ORLEANS PELICANS,108
2021-05-04 00:00:00+00:00,PORTLAND TRAIL BLAZERS,114,ATLANTA HAWKS,123
2021-05-04 01:00:00+00:00,PHILADELPHIA 76ERS,106,CHICAGO BULLS,94
2021-05-04 01:00:00+00:00,NEW YORK KNICKS,118,MEMPHIS GRIZZLIES,104
2021-05-04 02:00:00+00:00,DENVER NUGGETS,89,LOS ANGELES LAKERS,93
2021-05-04 02:00:00+00:00,SAN ANTONIO SPURS,99,UTAH JAZZ,110
2021-05-04 23:00:00+00:00,PHOENIX SUNS,134,CLEVELAND CAVALIERS,118
2021-05-04 23:00:00+00:00,CHARLOTTE HORNETS,102,DETROIT PISTONS,99
2021-05-04 23:30:00+00:00,BROOKLYN NETS,118,MILWAUKEE BUCKS,124
2021-05-05 00:00:00+00:00,DALLAS MAVERICKS,127,MIAMI HEAT,113
2021-05-05 00:00:00+00:00,GOLDEN STATE WARRIORS,103,NEW ORLEANS PELICANS,108
2021-05-05 00:00:00+00:00,SACRAMENTO KINGS,103,OKLAHOMA CITY THUNDER,99
2021-05-05 02:00:00+00:00,TORONTO RAPTORS,100,LOS ANGELES CLIPPERS,105
2021-05-05 23:00:00+00:00,BOSTON CELTICS,132,ORLANDO MAGIC,96
2021-05-05 23:30:00+00:00,PORTLAND TRAIL BLAZERS,141,CLEVELAND CAVALIERS,105
2021-05-06 00:00:00+00:00,PHOENIX SUNS,103,ATLANTA HAWKS,135
2021-05-06 00:00:00+00:00,PHILADELPHIA 76ERS,135,HOUSTON ROCKETS,115
2021-05-06 00:00:00+00:00,SACRAMENTO KINGS,104,INDIANA PACERS,93
2021-05-06 00:00:00+00:00,WASHINGTON WIZARDS,134,MILWAUKEE BUCKS,135
2021-05-06 00:00:00+00:00,MEMPHIS GRIZZLIES,139,MINNESOTA TIMBERWOLVES,135
2021-05-06 01:00:00+00:00,NEW YORK KNICKS,97,DENVER NUGGETS,113
2021-05-06 01:00:00+00:00,SAN ANTONIO SPURS,94,UTAH JAZZ,126
2021-05-06 23:00:00+00:00,CHICAGO BULLS,120,CHARLOTTE HORNETS,99
2021-05-06 23:30:00+00:00,BROOKLYN NETS,109,DALLAS MAVERICKS,113
2021-05-06 23:30:00+00:00,WASHINGTON WIZARDS,131,TORONTO RAPTORS,129
2021-05-07 00:00:00+00:00,MEMPHIS GRIZZLIES,97,DETROIT PISTONS,111
2021-05-07 00:00:00+00:00,ATLANTA HAWKS,126,INDIANA PACERS,133
2021-05-07 02:00:00+00:00,OKLAHOMA CITY THUNDER,97,GOLDEN STATE WARRIORS,118
2021-05-07 02:00:00+00:00,LOS ANGELES LAKERS,94,LOS ANGELES CLIPPERS,118
2021-05-07 23:00:00+00:00,NEW ORLEANS PELICANS,107,PHILADELPHIA 76ERS,109
2021-05-07 23:30:00+00:00,BOSTON CELTICS,99,CHICAGO BULLS,121
2021-05-08 00:00:00+00:00,ORLANDO MAGIC,112,CHARLOTTE HORNETS,122
2021-05-08 00:00:00+00:00,MINNESOTA TIMBERWOLVES,112,MIAMI HEAT,121
2021-05-08 00:00:00+00:00,HOUSTON ROCKETS,133,MILWAUKEE BUCKS,141
2021-05-08 00:30:00+00:00,CLEVELAND CAVALIERS,90,DALLAS MAVERICKS,110
2021-05-08 01:00:00+00:00,DENVER NUGGETS,120,UTAH JAZZ,127
2021-05-08 02:00:00+00:00,NEW YORK KNICKS,105,PHOENIX SUNS,128
2021-05-08 02:00:00+00:00,LOS ANGELES LAKERS,101,PORTLAND TRAIL BLAZERS,106
2021-05-08 02:00:00+00:00,SAN ANTONIO SPURS,113,SACRAMENTO KINGS,104
2021-05-08 23:00:00+00:00,WASHINGTON WIZARDS,133,INDIANA PACERS,132
2021-05-08 23:00:00+00:00,DETROIT PISTONS,104,PHILADELPHIA 76ERS,118
2021-05-08 23:30:00+00:00,MEMPHIS GRIZZLIES,109,TORONTO RAPTORS,99
2021-05-09 02:00:00+00:00,BROOKLYN NETS,125,DENVER NUGGETS,119
2021-05-09 02:00:00+00:00,OKLAHOMA CITY THUNDER,97,GOLDEN STATE WARRIORS,136
2021-05-09 02:00:00+00:00,SAN ANTONIO SPURS,102,PORTLAND TRAIL BLAZERS,124
2021-05-09 02:00:00+00:00,HOUSTON ROCKETS,116,UTAH JAZZ,124
2021-05-09 17:00:00+00:00,MIAMI HEAT,130,BOSTON CELTICS,124
2021-05-09 19:30:00+00:00,NEW YORK KNICKS,106,LOS ANGELES CLIPPERS,100
2021-05-09 23:00:00+00:00,NEW ORLEANS PELICANS,112,CHARLOTTE HORNETS,110
2021-05-09 23:00:00+00:00,DALLAS MAVERICKS,124,CLEVELAND CAVALIERS,97
2021-05-09 23:00:00+00:00,MINNESOTA TIMBERWOLVES,128,ORLANDO MAGIC,96
2021-05-10 00:00:00+00:00,CHICAGO BULLS,108,DETROIT PISTONS,96
2021-05-10 02:00:00+00:00,PHOENIX SUNS,110,LOS ANGELES LAKERS,123
2021-05-10 02:00:00+00:00,OKLAHOMA CITY THUNDER,98,SACRAMENTO KINGS,126
2021-05-10 23:30:00+00:00,WASHINGTON WIZARDS,124,ATLANTA HAWKS,125
2021-05-10 23:30:00+00:00,INDIANA PACERS,111,CLEVELAND CAVALIERS,102
2021-05-11 00:00:00+00:00,NEW ORLEANS PELICANS,110,MEMPHIS GRIZZLIES,115
2021-05-11 00:30:00+00:00,MILWAUKEE BUCKS,125,SAN ANTONIO SPURS,146
2021-05-11 02:00:00+00:00,UTAH JAZZ,116,GOLDEN STATE WARRIORS,119
2021-05-11 02:00:00+00:00,HOUSTON ROCKETS,129,PORTLAND TRAIL BLAZERS,140
2021-05-11 23:00:00+00:00,DENVER NUGGETS,117,CHARLOTTE HORNETS,112
2021-05-11 23:00:00+00:00,MINNESOTA TIMBERWOLVES,119,DETROIT PISTONS,100
2021-05-11 23:30:00+00:00,MIAMI HEAT,129,BOSTON CELTICS,121
2021-05-11 23:30:00+00:00,LOS ANGELES CLIPPERS,115,TORONTO RAPTORS,96
2021-05-12 00:00:00+00:00,BROOKLYN NETS,115,CHICAGO BULLS,107
2021-05-12 00:00:00+00:00,PHILADELPHIA 76ERS,94,INDIANA PACERS,103
2021-05-12 00:00:00+00:00,DALLAS MAVERICKS,104,MEMPHIS GRIZZLIES,133
2021-05-12 01:00:00+00:00,ORLANDO MAGIC,102,MILWAUKEE BUCKS,114
2021-05-12 02:00:00+00:00,PHOENIX SUNS,116,GOLDEN STATE WARRIORS,122
2021-05-12 02:00:00+00:00,NEW YORK KNICKS,99,LOS ANGELES LAKERS,101
2021-05-12 02:00:00+00:00,OKLAHOMA CITY THUNDER,106,SACRAMENTO KINGS,122
2021-05-12 23:00:00+00:00,WASHINGTON WIZARDS,116,ATLANTA HAWKS,120
2021-05-13 00:00:00+00:00,SAN ANTONIO SPURS,116,BROOKLYN NETS,128
2021-05-13 00:00:00+00:00,BOSTON CELTICS,94,CLEVELAND CAVALIERS,102
2021-05-13 01:00:00+00:00,NEW ORLEANS PELICANS,107,DALLAS MAVERICKS,125
2021-05-13 01:30:00+00:00,PORTLAND TRAIL BLAZERS,105,UTAH JAZZ,98
2021-05-13 02:30:00+00:00,HOUSTON ROCKETS,122,LOS ANGELES LAKERS,124
2021-05-13 23:00:00+00:00,LOS ANGELES CLIPPERS,113,CHARLOTTE HORNETS,90
2021-05-13 23:00:00+00:00,MILWAUKEE BUCKS,142,INDIANA PACERS,133
2021-05-13 23:30:00+00:00,ORLANDO MAGIC,93,ATLANTA HAWKS,116
2021-05-13 23:30:00+00:00,PHILADELPHIA 76ERS,94,MIAMI HEAT,106
2021-05-13 23:30:00+00:00,SAN ANTONIO SPURS,98,NEW YORK KNICKS,102
2021-05-14 00:00:00+00:00,TORONTO RAPTORS,102,CHICAGO BULLS,114
2021-05-14 00:00:00+00:00,SACRAMENTO KINGS,110,MEMPHIS GRIZZLIES,116
2021-05-14 00:00:00+00:00,DENVER NUGGETS,114,MINNESOTA TIMBERWOLVES,103
2021-05-14 02:00:00+00:00,PORTLAND TRAIL BLAZERS,117,PHOENIX SUNS,118
2021-05-14 23:00:00+00:00,CLEVELAND CAVALIERS,105,WASHINGTON WIZARDS,120
2021-05-15 00:00:00+00:00,DENVER NUGGETS,104,DETROIT PISTONS,91
2021-05-15 00:00:00+00:00,UTAH JAZZ,109,OKLAHOMA CITY THUNDER,93
2021-05-15 00:00:00+00:00,ORLANDO MAGIC,97,PHILADELPHIA 76ERS,122
2021-05-15 01:00:00+00:00,TORONTO RAPTORS,110,DALLAS MAVERICKS,114
2021-05-15 01:00:00+00:00,LOS ANGELES CLIPPERS,115,HOUSTON ROCKETS,122
2021-05-15 01:00:00+00:00,SACRAMENTO KINGS,106,MEMPHIS GRIZZLIES,107
2021-05-15 01:30:00+00:00,NEW ORLEANS PELICANS,122,GOLDEN STATE WARRIORS,125
2021-05-15 17:00:00+00:00,CHICAGO BULLS,91,BROOKLYN NETS,105
2021-05-15 17:00:00+00:00,LOS ANGELES LAKERS,122,INDIANA PACERS,115
2021-05-15 17:00:00+00:00,CHARLOTTE HORNETS,109,NEW YORK KNICKS,118
2021-05-15 18:00:00+00:00,BOSTON CELTICS,124,MINNESOTA TIMBERWOLVES,108
2021-05-15 18:00:00+00:00,PHOENIX SUNS,140,SAN ANTONIO SPURS,103
2021-05-16 00:00:00+00:00,MIAMI HEAT,108,MILWAUKEE BUCKS,122
2021-05-16 17:00:00+00:00,BOSTON CELTICS,92,NEW YORK KNICKS,96
2021-05-16 17:00:00+00:00,INDIANA PACERS,125,TORONTO RAPTORS,113
2021-05-16 17:00:00+00:00,CHARLOTTE HORNETS,110,WASHINGTON WIZARDS,115
2021-05-16 18:00:00+00:00,PHOENIX SUNS,123,SAN ANTONIO SPURS,121
2021-05-16 19:30:00+00:00,MEMPHIS GRIZZLIES,101,GOLDEN STATE WARRIORS,113
2021-05-16 23:00:00+00:00,HOUSTON ROCKETS,95,ATLANTA HAWKS,124
2021-05-16 23:00:00+00:00,CLEVELAND CAVALIERS,109,BROOKLYN NETS,123
2021-05-16 23:00:00+00:00,ORLANDO MAGIC,117,PHILADELPHIA 76ERS,128
2021-05-17 00:00:00+00:00,MIAMI HEAT,120,DETROIT PISTONS,107
2021-05-17 01:00:00+00:00,MILWAUKEE BUCKS,112,CHICAGO BULLS,118
2021-05-17 01:00:00+00:00,DALLAS MAVERICKS,121,MINNESOTA TIMBERWOLVES,136
2021-05-17 01:00:00+00:00,LOS ANGELES LAKERS,110,NEW ORLEANS PELICANS,98
2021-05-17 01:00:00+00:00,LOS ANGELES CLIPPERS,112,OKLAHOMA CITY THUNDER,117
2021-05-17 01:00:00+00:00,DENVER NUGGETS,116,PORTLAND TRAIL BLAZERS,132
2021-05-17 01:00:00+00:00,UTAH JAZZ,121,SACRAMENTO KINGS,99
2021-05-18 22:30:00+00:00,CHARLOTTE HORNETS,117,INDIANA PACERS,144
2021-05-19 01:00:00+00:00,WASHINGTON WIZARDS,100,BOSTON CELTICS,118
2021-05-19 23:30:00+00:00,SAN ANTONIO SPURS,96,MEMPHIS GRIZZLIES,100
2021-05-20 02:00:00+00:00,GOLDEN STATE WARRIORS,100,LOS ANGELES LAKERS,103
2021-05-21 00:00:00+00:00,INDIANA PACERS,115,WASHINGTON WIZARDS,142
2021-05-22 01:00:00+00:00,MEMPHIS GRIZZLIES,117,GOLDEN STATE WARRIORS,112
2021-05-22 18:00:00+00:00,MIAMI HEAT,107,MILWAUKEE BUCKS,109
2021-05-22 20:30:00+00:00,DALLAS MAVERICKS,113,LOS ANGELES CLIPPERS,103
2021-05-23 00:00:00+00:00,BOSTON CELTICS,93,BROOKLYN NETS,104
2021-05-23 02:30:00+00:00,PORTLAND TRAIL BLAZERS,123,DENVER NUGGETS,109
2021-05-23 17:00:00+00:00,WASHINGTON WIZARDS,118,PHILADELPHIA 76ERS,125
2021-05-23 19:30:00+00:00,LOS ANGELES LAKERS,90,PHOENIX SUNS,99
2021-05-23 23:00:00+00:00,ATLANTA HAWKS,107,NEW YORK KNICKS,105
2021-05-24 01:30:00+00:00,MEMPHIS GRIZZLIES,112,UTAH JAZZ,109
2021-05-24 23:30:00+00:00,MIAMI HEAT,98,MILWAUKEE BUCKS,132
2021-05-25 02:00:00+00:00,PORTLAND TRAIL BLAZERS,109,DENVER NUGGETS,128
2021-05-25 23:30:00+00:00,BOSTON CELTICS,108,BROOKLYN NETS,130
2021-05-26 02:00:00+00:00,LOS ANGELES LAKERS,109,PHOENIX SUNS,102
2021-05-26 02:30:00+00:00,DALLAS MAVERICKS,127,LOS ANGELES CLIPPERS,121
2021-05-26 23:00:00+00:00,WASHINGTON WIZARDS,95,PHILADELPHIA 76ERS,120
2021-05-26 23:30:00+00:00,ATLANTA HAWKS,92,NEW YORK KNICKS,101
2021-05-27 02:00:00+00:00,MEMPHIS GRIZZLIES,129,UTAH JAZZ,141
2021-05-27 23:30:00+00:00,MILWAUKEE BUCKS,113,MIAMI HEAT,84
2021-05-28 02:00:00+00:00,PHOENIX SUNS,95,LOS ANGELES LAKERS,109
2021-05-28 02:30:00+00:00,DENVER NUGGETS,120,PORTLAND TRAIL BLAZERS,115
